"ProductDescription","AdmissionNo","LoanNo","TransactionDate","LedgerFolioNo","DisbursementAmount","OtherChargesDebitAmount","CollectedPrincipal","CollectedInterest","CollectedPenalInterest","CollectedIOD","CollectedOthers","BalancePrincipal","BalanceInterest","BalancePenalInterest","BalanceIOD","Charges","BranchId","PacsId"
"Normal KCC","136","1","2024-02-01","1","1,77,500.00 ","0","0","0","0","0","0","1,77,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","138","2","2024-03-16","1","1,72,000.00 ","0","0","0","0","0","0","1,72,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2184","3","2023-07-31","1","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","251","4","2023-07-11","1","1,28,500.00 ","0","0","0","0","0","0","1,28,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","33","5","2023-04-13","1","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1817","7","2024-01-18","1","1,32,000.00 ","0","0","0","0","0","0","1,32,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","118","10","2024-02-16","1","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","32","11","2024-01-18","1","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2451","12","2024-01-18","1","1,13,500.00 ","0","0","0","0","0","0","1,13,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","323","13","2023-08-19","1","1,15,000.00 ","0","0","0","0","0","0","1,15,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1159","14","2024-03-07","1","1,58,000.00 ","0","0","0","0","0","0","1,58,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2234","16","2023-05-15","1","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","83","17","2024-03-16","1","81,000.00 ","0","0","0","0","0","0","81,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","85","18","2023-10-11","1","1,41,500.00 ","0","0","0","0","0","0","1,41,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","161","19","2024-02-01","1","1,42,500.00 ","0","0","0","0","0","0","1,42,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","272","20","2023-06-19","1","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","320","21","2023-05-15","1","1,80,500.00 ","0","0","0","0","0","0","1,80,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","349","23","2023-06-19","1","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","317","24","2023-06-19","1","90,000.00 ","0","0","0","0","0","0","90,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","590","29","2024-02-09","1","91,000.00 ","0","0","0","0","0","0","91,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","656","31","2024-01-18","1","83,000.00 ","0","0","0","0","0","0","83,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","633","33","2024-03-22","1","93,000.00 ","0","0","0","0","0","0","93,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","159","34","2023-07-11","1","91,000.00 ","0","0","0","0","0","0","91,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","254","35","2023-07-11","1","1,13,500.00 ","0","0","0","0","0","0","1,13,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","594","36","2023-10-18","1","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","485","37","2022-09-17","1","73,500.00 ","0","0","0","0","0","0","73,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1465","38","2023-08-19","1","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","564","39","2024-02-16","1","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","498","40","2024-01-18","1","51,500.00 ","0","0","0","0","0","0","51,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","961","41","2023-04-13","1","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1094","43","2023-07-21","1","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","75","48","2024-02-09","1","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","167","49","2024-03-16","1","1,20,000.00 ","0","0","0","0","0","0","1,20,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","105","51","2024-03-30","1","1,39,000.00 ","0","0","0","0","0","0","1,39,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","198","52","2020-04-15","1","94,500.00 ","0","0","0","0","0","0","94,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2524","55","2023-10-18","1","1,43,500.00 ","0","0","0","0","0","0","1,43,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","226","56","2024-02-01","1","1,43,500.00 ","0","0","0","0","0","0","1,43,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","216","57","2023-10-11","1","1,00,000.00 ","0","0","0","0","0","0","1,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","227","58","2022-07-08","1","1,59,000.00 ","0","0","0","0","0","0","1,59,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","220","59","2024-01-18","1","1,43,500.00 ","0","0","0","0","0","0","1,43,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","81","61","2023-11-27","1","88,500.00 ","0","0","0","0","0","0","88,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","78","62","2023-11-27","1","74,000.00 ","0","0","0","0","0","0","74,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","113","63","2023-08-19","1","71,000.00 ","0","0","0","0","0","0","71,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","296","65","2023-07-11","1","78,000.00 ","0","0","0","0","0","0","78,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","303","66","2024-03-07","1","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","307","67","2023-06-19","1","1,01,500.00 ","0","0","0","0","0","0","1,01,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","311","68","2023-05-15","1","99,000.00 ","0","0","0","0","0","0","99,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","111","69","2023-12-22","1","1,31,000.00 ","0","0","0","0","0","0","1,31,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","181","71","2024-01-18","1","1,35,000.00 ","0","0","0","0","0","0","1,35,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","188","72","2024-01-18","1","88,000.00 ","0","0","0","0","0","0","88,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","185","73","2023-07-03","1","1,35,500.00 ","0","0","0","0","0","0","1,35,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","131","74","2024-02-01","1","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","112","78","2022-02-14","1","97,500.00 ","0","0","0","0","0","0","97,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","6","79","2023-06-23","1","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","175","80","2023-08-19","1","1,16,500.00 ","0","0","0","0","0","0","1,16,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","96","81","2024-03-16","1","1,01,500.00 ","0","0","0","0","0","0","1,01,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","117","82","2024-03-22","1","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","202","83","2024-03-22","1","1,47,000.00 ","0","0","0","0","0","0","1,47,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","166","84","2023-04-13","1","44,000.00 ","0","0","0","0","0","0","44,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","170","85","2024-02-01","1","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","215","87","2023-04-28","1","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","210","88","2024-02-16","1","87,000.00 ","0","0","0","0","0","0","87,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","62","89","2023-10-11","1","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","204","90","2024-03-07","1","60,000.00 ","0","0","0","0","0","0","60,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","228","91","2023-05-31","1","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","250","92","2019-06-24","1","92,000.00 ","0","0","0","0","0","0","92,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","156","93","2023-04-13","1","77,000.00 ","0","0","0","0","0","0","77,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","232","95","2024-01-18","1","58,000.00 ","0","0","0","0","0","0","58,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","93","96","2023-06-13","1","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","74","98","2023-09-15","1","72,500.00 ","0","0","0","0","0","0","72,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","31","99","2024-02-22","1","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","289","102","2024-01-18","2","49,000.00 ","0","0","0","0","0","0","49,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","291","103","2023-09-15","2","89,000.00 ","0","0","0","0","0","0","89,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","293","104","2023-06-13","2","1,40,500.00 ","0","0","0","0","0","0","1,40,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","297","106","2023-09-15","2","73,500.00 ","0","0","0","0","0","0","73,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","298","107","2024-03-16","2","1,03,500.00 ","0","0","0","0","0","0","1,03,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2382","110","2024-03-22","2","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","249","113","2024-01-18","2","1,39,000.00 ","0","0","0","0","0","0","1,39,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","205","114","2024-02-01","2","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","270","115","2023-06-13","2","1,25,000.00 ","0","0","0","0","0","0","1,25,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","253","120","2024-03-16","2","1,17,000.00 ","0","0","0","0","0","0","1,17,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","261","121","2024-02-09","2","1,00,000.00 ","0","0","0","0","0","0","1,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","192","122","2024-02-16","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","135","124","2020-01-17","2","71,000.00 ","0","0","0","0","0","0","71,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1671","128","2024-03-07","2","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","125","129","2023-10-11","2","1,52,000.00 ","0","0","0","0","0","0","1,52,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","80","130","2024-03-16","2","1,92,000.00 ","0","0","0","0","0","0","1,92,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","57","131","2024-03-22","2","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1919","132","2023-04-13","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2185","133","2023-05-15","2","78,000.00 ","0","0","0","0","0","0","78,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1854","134","2024-03-16","2","74,000.00 ","0","0","0","0","0","0","74,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","196","135","2015-02-10","2","1,12,195.00 ","0","0","0","0","0","0","1,12,195.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2284","136","2023-06-23","2","1,28,000.00 ","0","0","0","0","0","0","1,28,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","65","138","2024-03-16","2","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","201","139","2024-01-18","2","69,000.00 ","0","0","0","0","0","0","69,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","259","140","2024-03-07","2","77,000.00 ","0","0","0","0","0","0","77,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","285","141","2023-06-23","2","40,000.00 ","0","0","0","0","0","0","40,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","288","142","2023-09-15","2","27,000.00 ","0","0","0","0","0","0","27,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","290","143","2024-02-16","2","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","299","144","2024-02-22","2","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","262","145","2023-06-23","2","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","130","146","2024-03-22","2","1,00,000.00 ","0","0","0","0","0","0","1,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","218","147","2017-05-20","2","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","367","152","2023-07-03","2","1,10,000.00 ","0","0","0","0","0","0","1,10,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","368","153","2023-06-19","2","58,500.00 ","0","0","0","0","0","0","58,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","371","156","2023-06-19","2","35,000.00 ","0","0","0","0","0","0","35,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1391","157","2024-03-07","2","1,06,000.00 ","0","0","0","0","0","0","1,06,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2412","158","2023-07-03","2","73,000.00 ","0","0","0","0","0","0","73,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","377","160","2023-12-22","2","69,000.00 ","0","0","0","0","0","0","69,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","378","161","2023-09-15","2","1,28,000.00 ","0","0","0","0","0","0","1,28,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","381","163","2024-03-16","2","75,000.00 ","0","0","0","0","0","0","75,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","382","164","2023-07-03","2","73,000.00 ","0","0","0","0","0","0","73,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","385","167","2023-05-31","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","386","168","2023-11-07","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","387","169","2024-03-07","2","69,000.00 ","0","0","0","0","0","0","69,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","388","170","2023-12-08","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","389","171","2024-03-07","2","1,57,000.00 ","0","0","0","0","0","0","1,57,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","390","172","2023-07-03","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","391","173","2024-02-16","2","40,000.00 ","0","0","0","0","0","0","40,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1691","174","2023-06-19","2","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","10451","176","2024-02-22","2","55,000.00 ","0","0","0","0","0","0","55,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","10453","177","2023-05-31","2","58,000.00 ","0","0","0","0","0","0","58,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","397","178","2023-11-27","2","45,000.00 ","0","0","0","0","0","0","45,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2463","180","2024-03-07","2","31,000.00 ","0","0","0","0","0","0","31,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2397","181","2023-05-15","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","405","183","2023-07-03","2","54,000.00 ","0","0","0","0","0","0","54,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","406","184","2023-07-21","2","67,800.00 ","0","0","0","0","0","0","67,800.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","343","185","2024-01-18","2","1,08,500.00 ","0","0","0","0","0","0","1,08,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","342","186","2024-01-18","2","93,000.00 ","0","0","0","0","0","0","93,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","407","187","2024-01-18","2","81,000.00 ","0","0","0","0","0","0","81,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","409","189","2023-06-19","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","410","190","2024-03-16","2","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","411","191","2024-02-22","2","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","412","192","2023-06-13","2","76,000.00 ","0","0","0","0","0","0","76,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","462","193","2023-12-22","2","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","413","194","2024-02-16","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","414","195","2023-06-19","2","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1804","197","2023-04-13","2","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","335","198","2024-03-30","2","1,70,000.00 ","0","0","0","0","0","0","1,70,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","417","199","2023-05-15","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","419","200","2023-08-19","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","459","201","2023-05-15","3","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","420","202","2023-07-11","3","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","421","203","2023-09-15","3","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2167","204","2023-10-11","3","69,000.00 ","0","0","0","0","0","0","69,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","423","205","2023-04-13","3","73,000.00 ","0","0","0","0","0","0","73,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","461","206","2024-03-22","3","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","428","207","2024-03-07","3","1,12,000.00 ","0","0","0","0","0","0","1,12,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","431","209","2024-03-16","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","433","211","2023-08-19","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","434","212","2023-05-31","3","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","435","213","2023-07-21","3","69,000.00 ","0","0","0","0","0","0","69,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","436","214","2023-04-13","3","55,500.00 ","0","0","0","0","0","0","55,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","437","215","2024-02-01","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","438","216","2024-01-18","3","90,000.00 ","0","0","0","0","0","0","90,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","439","217","2024-01-18","3","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","440","218","2024-02-01","3","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1828","219","2023-09-15","3","1,31,000.00 ","0","0","0","0","0","0","1,31,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","1872","220","2024-01-18","3","78,000.00 ","0","0","0","0","0","0","78,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","444","221","2024-03-16","3","1,03,000.00 ","0","0","0","0","0","0","1,03,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","449","222","2024-03-16","3","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","450","223","2024-03-16","3","92,000.00 ","0","0","0","0","0","0","92,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","454","224","2024-02-09","3","95,000.00 ","0","0","0","0","0","0","95,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2267","225","2023-11-07","3","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","456","226","2024-01-18","3","90,000.00 ","0","0","0","0","0","0","90,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","458","227","2023-07-11","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","430","228","2024-02-16","3","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","457","229","2024-03-16","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","465","230","2024-03-07","3","94,000.00 ","0","0","0","0","0","0","94,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","359","233","2023-11-07","3","1,31,000.00 ","0","0","0","0","0","0","1,31,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","360","234","2024-03-16","3","1,49,000.00 ","0","0","0","0","0","0","1,49,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","339","235","2024-03-22","3","1,96,000.00 ","0","0","0","0","0","0","1,96,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","338","236","2023-12-22","3","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","418","237","2023-07-03","3","1,51,000.00 ","0","0","0","0","0","0","1,51,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","424","238","2024-03-22","3","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","441","239","2023-06-23","3","1,09,000.00 ","0","0","0","0","0","0","1,09,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","443","240","2024-03-22","3","1,26,500.00 ","0","0","0","0","0","0","1,26,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","447","241","2023-10-18","3","1,22,000.00 ","0","0","0","0","0","0","1,22,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","392","243","2023-10-11","3","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","344","244","2023-12-22","3","1,06,000.00 ","0","0","0","0","0","0","1,06,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","263","245","2023-11-27","3","1,03,000.00 ","0","0","0","0","0","0","1,03,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","595","248","2024-02-09","3","1,47,000.00 ","0","0","0","0","0","0","1,47,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","575","249","2023-07-21","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","589","250","2024-01-18","3","64,000.00 ","0","0","0","0","0","0","64,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","504","251","2024-02-22","3","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2252","253","2023-05-15","3","80,000.00 ","0","0","0","0","0","0","80,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","515","254","2024-02-01","3","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","496","255","2023-04-13","3","90,000.00 ","0","0","0","0","0","0","90,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","2305","256","2024-03-22","3","74,000.00 ","0","0","0","0","0","0","74,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","607","257","2023-07-11","3","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","525","258","2024-03-16","3","90,000.00 ","0","0","0","0","0","0","90,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","549","259","2024-02-01","3","62,000.00 ","0","0","0","0","0","0","62,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","580","260","2023-06-19","3","79,000.00 ","0","0","0","0","0","0","79,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","519","261","2023-12-08","3","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","570","262","2023-07-21","3","73,000.00 ","0","0","0","0","0","0","73,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","596","263","2023-05-15","3","57,500.00 ","0","0","0","0","0","0","57,500.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","550","264","2023-07-31","3","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","598","265","2024-03-22","3","61,000.00 ","0","0","0","0","0","0","61,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","606","266","2023-07-11","3","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","69","267","2024-03-16","3","2,00,000.00 ","0","0","0","0","0","0","2,00,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","563","268","2024-02-01","3","1,07,000.00 ","0","0","0","0","0","0","1,07,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","106","269","2023-06-19","3","86,000.00 ","0","0","0","0","0","0","86,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","615","270","2024-02-16","3","50,000.00 ","0","0","0","0","0","0","50,000.00 ","0","0",,"0",,"91150108064001"
"Normal KCC","301","271","2023-05-15","3","90,500.00 ","0","0","0","0","0","0","90,500.00 ","0","0",,"0",,"91150108064001"
